"PSP_STUDYID","STANDID","SPECIES","TREEID","DBH","BEST_BIOMASS","JENKINS_BIOMASS"
"MRRS","TO11","PSME","TO11000900007",160.4,23.5662,26.6908
"MRRS","TO11","PSME","TO11000900007",161.8,24.0705,27.2601
"MRRS","TO11","PSME","TO11000900007",162.8,24.4346,27.6711
"MRRS","TO11","PSME","TO11000900007",164.0,24.8758,28.169
"MRRS","TO11","PSME","TO11000900007",164.5,25.061,28.3781
"MRRS","TO11","PSME","TO11000900007",164.5,25.061,28.3781
"MRRS","TO11","THPL","TO11001000008",154.6,10.6445,21.719
"MRRS","TO11","THPL","TO11001000008",156.6,10.9783,22.4183
"MRRS","TO11","THPL","TO11001000008",159.1,11.4041,23.3111
"MRRS","TO11","THPL","TO11001000008",161.5,11.8218,24.1879
"MRRS","TO11","THPL","TO11001000008",162.2,11.9452,24.4473
"MRRS","TO11","THPL","TO11001000008",162.9,12.0695,24.7083
"MRRS","TO11","THPL","TO11001000014",203.4,20.5755,42.738
"MRRS","TO11","THPL","TO11001000014",202.7,20.4058,42.3757
"MRRS","TO11","THPL","TO11001000014",204.9,20.9419,43.5205
"MRRS","TO11","THPL","TO11001000014",208.5,21.8368,45.4332
"MRRS","TO11","THPL","TO11001000014",209.8,22.1653,46.1359
"MRRS","TO11","THPL","TO11001000014",218.9,24.5457,51.2371
"MRRS","TO11","THPL","TO11001200001",151.0,10.0587,20.4934
"MRRS","TO11","THPL","TO11001200001",150.9,10.0427,20.4599
"MRRS","TO11","THPL","TO11001200001",152.0,10.2195,20.8296
"MRRS","TO11","PSME","TO11001200010",212.7,46.8747,52.994
"MRRS","TO11","PSME","TO11001200010",212.0,46.4997,52.5709
"MRRS","TO11","PSME","TO11001200010",212.2,46.6067,52.6916
"MRRS","TO11","PSME","TO11001200010",214.5,47.8472,54.0914
"MRRS","TO11","PSME","TO11001200010",214.8,48.0104,54.2756
"MRRS","TO11","PSME","TO11001200010",216.5,48.9416,55.3263
"MRRS","TO11","THPL","TO11001300008",150.7,10.0108,20.3932
"MRRS","TO11","THPL","TO11001300008",152.5,10.3004,20.9989
"MRRS","TO11","THPL","TO11001300008",155.3,10.7607,21.9622
"MRRS","TO11","THPL","TO11001300008",156.5,10.9615,22.383
"MRRS","TO11","THPL","TO11001300008",157.6,11.1475,22.773
"MRRS","TO11","THPL","TO11001300008",160.4,11.6292,23.7837
"MRRS","TO11","PSME","TO11001400004",157.7,22.6112,25.6129
"MRRS","TO11","PSME","TO11001400004",161.0,23.7815,26.9339
"MRRS","TO11","PSME","TO11001400004",162.5,24.3251,27.5474
"MRRS","TO11","PSME","TO11001400004",164.2,24.9498,28.2525
"MRRS","TO11","PSME","TO11001400004",168.2,26.4568,29.9534
"MRRS","TO11","PSME","TO11001400004",170.9,27.5036,31.1348
"MRRS","TO11","PSME","TO11001400008",174.6,28.9772,32.7978
"MRRS","TO11","PSME","TO11001400008",176.8,29.875,33.811
"MRRS","TO11","PSME","TO11001400008",178.8,30.7052,34.7479
"MRRS","TO11","PSME","TO11001400008",179.9,31.1675,35.2696
"MRRS","TO11","PSME","TO11001400008",181.2,31.7192,35.8922
"MRRS","TO11","PSME","TO11001400008",183.1,32.5357,36.8136
"MRRS","TO11","PSME","TO11001400013",183.6,32.7526,37.0584
"MRRS","TO11","PSME","TO11001400013",184.3,33.0577,37.4027
"MRRS","TO11","PSME","TO11001400013",185.3,33.4965,37.8979
"MRRS","TO11","PSME","TO11001400013",185.6,33.6288,38.0472
"MRRS","TO11","PSME","TO11001400013",187.2,34.3396,38.8492
"MRRS","TO11","THPL","TO11001500003",150.8,10.0267,20.4265
"MRRS","TO11","THPL","TO11001500003",151.5,10.1389,20.6611
"MRRS","TO11","THPL","TO11001500003",154.2,10.5785,21.5807
"MRRS","TO11","THPL","TO11001500003",157.6,11.1475,22.773
"MRRS","TO11","THPL","TO11001500006",150.8,10.0267,20.4265
"MRRS","TO11","THPL","TO11001500006",152.9,10.3655,21.1349
"MRRS","TO11","THPL","TO11001500006",156.5,10.9615,22.383
"MRRS","TO11","THPL","TO11001500006",161.0,11.734,24.0037
"MRRS","TO11","PSME","TO11001500010",160.3,23.5304,26.6504
"MRRS","TO11","PSME","TO11001500010",162.8,24.4346,27.6711
"MRRS","TO11","PSME","TO11001500010",163.6,24.7282,28.0024
"MRRS","TO11","PSME","TO11001500010",164.0,24.8758,28.169
"MRRS","TO11","PSME","TO11001500010",165.7,25.5088,28.8835
"MRRS","TO11","PSME","TO11001500010",167.5,26.1893,29.6515
"MRRS","TO11","PSME","TO11001500012",181.9,32.0186,36.23
"MRRS","TO11","PSME","TO11001500012",185.0,33.3645,37.7489
"MRRS","TO11","PSME","TO11001500012",187.4,34.4291,38.9502
"MRRS","TO11","PSME","TO11001500012",187.2,34.3396,38.8492
"MRRS","TO11","PSME","TO11001500012",189.3,35.2858,39.917
"MRRS","TO11","PSME","TO11001500012",191.8,36.4321,41.2106
"SQNP","UCRS","SEGI","UCRS000100013",236.3,23.3823,68.4525
"SQNP","UCRS","SEGI","UCRS000100013",236.0,23.3058,68.2413
"SQNP","UCRS","SEGI","UCRS000100013",222.2,19.9511,58.9364
"SQNP","UCRS","SEGI","UCRS000100014",176.3,10.9884,33.5791
"SQNP","UCRS","SEGI","UCRS000100014",170.6,10.0964,31.0022
"SQNP","UCRS","SEGI","UCRS000100014",169.6,9.9447,30.5626
"SQNP","UCRS","SEGI","UCRS000200003",207.6,16.7437,49.9567
"SQNP","UCRS","SEGI","UCRS000200003",214.0,18.1072,53.7852
"SQNP","UCRS","SEGI","UCRS000200003",202.0,15.6039,46.743
"SQNP","UCRS","SEGI","UCRS000200008",251.2,27.3782,79.4353
"SQNP","UCRS","SEGI","UCRS000200008",254.8,28.4022,82.2346
"SQNP","UCRS","SEGI","UCRS000200008",247.8,26.4322,76.844
"SQNP","UCRS","SEGI","UCRS000200010",158.2,8.3134,25.8106
"SQNP","UCRS","SEGI","UCRS000200010",165.6,9.3518,28.8411
"SQNP","UCRS","SEGI","UCRS000200010",150.1,7.2615,22.7186
"SQNP","UCRS","SEGI","UCRS000300002",211.5,17.5668,52.2698
"SQNP","UCRS","SEGI","UCRS000300002",216.4,18.6356,55.2641
"SQNP","UCRS","SEGI","UCRS000300002",208.0,16.827,50.1911
"SQNP","UCRS","SEGI","UCRS000400008",201.4,15.4847,46.4061
"SQNP","UCRS","SEGI","UCRS000400008",207.9,16.8062,50.1325
"SQNP","UCRS","SEGI","UCRS000400008",207.5,16.7229,49.8982
"SQNP","UCRS","SEGI","UCRS000400014",152.1,7.5131,23.4605
"SQNP","UCRS","SEGI","UCRS000400014",150.5,7.3114,22.8659
"SQNP","UCRS","SEGI","UCRS000400025",176.9,11.085,33.8575
"SQNP","UCRS","SEGI","UCRS000400025",181.5,11.8429,36.0367
"SQNP","UCRS","SEGI","UCRS000400025",174.4,10.6859,32.7066
"SQNP","UCRS","SEGI","UCRS000400026",150.2,7.2739,22.7554
"SQNP","UCRS","SEGI","UCRS000500007",301.5,43.855,123.8802
"SQNP","UCRS","SEGI","UCRS000500007",305.7,45.4499,128.1252
"SQNP","UCRS","SEGI","UCRS000500007",298.0,42.5525,120.4071
"SQNP","UCRS","SEGI","UCRS000600010",241.2,24.6538,71.958
"SQNP","UCRS","SEGI","UCRS000600010",242.8,25.078,73.1251
"SQNP","UCRS","SEGI","UCRS000600010",227.5,21.2017,62.4149
"SQNP","UCRS","SEGI","UCRS000700005",189.7,13.2711,40.1224
"SQNP","UCRS","SEGI","UCRS000700005",192.4,13.7634,41.5246
"SQNP","UCRS","SEGI","UCRS000700005",192.5,13.7819,41.5771
"SQNP","UCRS","SEGI","UCRS000800017",275.4,34.7134,99.3683
"SQNP","UCRS","SEGI","UCRS000800017",267.1,32.0769,92.2344
"SQNP","UCRS","SEGI","UCRS000800017",261.0,30.2202,87.1904
"SQNP","UCRS","ABCO","UCRS000900003",150.1,20.2332,20.1936
"SQNP","UCRS","PILA","UCRS001000045",165.0,22.8855,20.1625
"SQNP","UCRS","PILA","UCRS001000045",163.0,22.1418,19.5761
"SQNP","UCRS","PILA","UCRS001000045",161.2,21.4857,19.0571
"SQNP","UCRS","SEGI","UCRS001000051",211.9,17.6526,52.5106
"SQNP","UCRS","SEGI","UCRS001000051",207.0,16.6192,49.6064
"SQNP","UCRS","SEGI","UCRS001000051",200.3,15.2676,45.7922
"SQNP","UCRS","SEGI","UCRS001200012",480.5,146.2198,385.7213
"SQNP","UCRS","SEGI","UCRS001200012",435.0,113.0633,302.6459
"SQNP","UCRS","SEGI","UCRS001200012",440.5,116.7955,312.0598
"SQNP","UCRS","ABCO","UCRS001600030",153.5,21.4564,21.34
"SQNP","UCRS","ABCO","UCRS001600030",153.0,21.2738,21.169
"SQNP","UCRS","ABCO","UCRS001600030",152.3,21.0196,20.9311
"SQNP","UCRS","SEGI","UCRS001800017",527.0,185.6657,483.1762
"SQNP","UCRS","SEGI","UCRS001800017",532.0,190.255,494.4331
"SQNP","UCRS","SEGI","UCRS001800017",511.0,171.439,448.1782
"SQNP","UCRS","ABCO","UCRS002000003",150.6,20.4103,20.3598
"SQNP","UCRS","SEGI","UCRS002100015",521.0,180.249,469.8697
"SQNP","UCRS","SEGI","UCRS002100015",520.5,179.8021,468.7707
"SQNP","UCRS","SEGI","UCRS002100015",532.0,190.255,494.4331
"SQNP","UCRS","SEGI","UCRS002100018",445.4,120.1834,320.5905
"SQNP","UCRS","SEGI","UCRS002100018",423.0,105.177,282.695
"SQNP","UCRS","SEGI","UCRS002100018",424.4,106.079,284.9812
"SQNP","UCRS","SEGI","UCRS002100026",380.0,79.7272,217.6906
"SQNP","UCRS","SEGI","UCRS002100026",376.0,77.5767,212.1484
"SQNP","UCRS","SEGI","UCRS002100026",387.2,83.6893,227.8803
"SQNP","UCRS","SEGI","UCRS002200012",365.0,71.848,197.3402
"SQNP","UCRS","SEGI","UCRS002200012",392.3,86.5676,235.2651
"SQNP","UCRS","SEGI","UCRS002200012",399.8,90.9094,246.3789
"SQNP","UCRS","SEGI","UCRS002200018",480.5,146.2198,385.7213
"SQNP","UCRS","SEGI","UCRS002200018",475.2,142.0865,375.4291
"SQNP","UCRS","SEGI","UCRS002200018",486.5,150.9871,397.5718
"SQNP","UCRS","ABCO","UCRS002600017",158.9,23.4913,23.2389
"SQNP","UCRS","ABCO","UCRS002600017",158.1,23.1826,22.9515
"SQNP","UCRS","ABCO","UCRS002600017",157.5,22.9528,22.7373
"SQNP","UCRS","SEGI","UCRS002700002",468.5,136.9652,362.6529
"SQNP","UCRS","SEGI","UCRS002700002",476.0,142.7058,376.9721
"SQNP","UCRS","SEGI","UCRS002700002",481.0,146.6135,386.7008
"SQNP","UCRS","SEGI","UCRS003500004",589.0,247.5428,633.7624
"SQNP","UCRS","SEGI","UCRS003500004",614.3,275.9888,702.2366
"SQNP","UCRS","SEGI","UCRS003500004",591.0,249.7226,639.0247
"SQNP","UCRS","SEGI","UCRS004000001",216.3,18.6134,55.202
"SQNP","UCRS","SEGI","UCRS004000001",212.1,17.6956,52.6312
"SQNP","UCRS","SEGI","UCRS004000001",210.0,17.2474,51.3729
"SQNP","UCRS","SEGI","UCRS004000013",179.4,11.4931,35.0319
"SQNP","UCRS","SEGI","UCRS004000013",177.5,11.1821,34.1372
"SQNP","UCRS","SEGI","UCRS004000013",172.0,10.3112,31.6239
"SQNP","UCRS","SEGI","UCRS004000014",293.8,41.0212,116.3161
"SQNP","UCRS","SEGI","UCRS004000014",287.3,38.7189,110.1489
"SQNP","UCRS","SEGI","UCRS004000014",283.0,37.2405,106.1776
"SQNP","UCRS","SEGI","UCRS004000015",318.9,50.6926,142.0208
"SQNP","UCRS","SEGI","UCRS004000015",324.0,52.8129,147.6171
"SQNP","UCRS","SEGI","UCRS004000015",317.1,49.9569,140.0761
"HJWS","W2RS","PSME","W2RS010200001",176.7,22.719,33.7645
"HJWS","W2RS","PSME","W2RS010200001",176.7,22.719,33.7645
"HJWS","W2RS","PSME","W2RS010200001",178.8,23.3379,34.7479
"HJWS","W2RS","PSME","W2RS010200001",174.7,22.1372,32.8435
"HJWS","W2RS","PSME","W2RS010200001",182.4,24.4177,36.4725
"HJWS","W2RS","PSME","W2RS010200033",154.5,16.6786,24.3693
"HJWS","W2RS","PSME","W2RS010200033",155.9,17.0322,24.9089
"HJWS","W2RS","PSME","W2RS010200033",158.9,17.8023,26.0888
"HJWS","W2RS","PSME","W2RS010200033",150.7,15.7377,22.9397
"HJWS","W2RS","PSME","W2RS010200033",162.9,18.8555,27.7123
"HJWS","W2RS","PSME","W2RS020300041",173.5,21.7916,32.2981
"HJWS","W2RS","PSME","W2RS020300041",175.7,22.4272,33.3021
"HJWS","W2RS","PSME","W2RS020300041",178.2,23.1602,34.4652
"HJWS","W2RS","PSME","W2RS020300041",171.1,21.1085,31.2234
"HJWS","W2RS","PSME","W2RS020300041",179.6,23.5758,35.1269
"HJWS","W2RS","PSME","W2RS030700025",153.3,16.3785,23.9123
"HJWS","W2RS","PSME","W2RS030700025",151.2,15.8599,23.1249
"HJWS","W2RS","PSME","W2RS050400002",152.1,16.0812,23.4605
"HJWS","W2RS","PSME","W2RS050400002",150.2,15.6159,22.7554
"HJWS","W2RS","PSME","W2RS050400020",161.6,18.5099,27.1783
"HJWS","W2RS","PSME","W2RS050400020",158.0,17.5695,25.7314
"HJWS","W2RS","PSME","W2RS050400020",158.0,17.5695,25.7314
"HJWS","W2RS","PSME","W2RS050400020",162.6,18.7755,27.5886
"HJWS","W2RS","PSME","W2RS050400020",156.9,17.287,25.2986
"HJWS","W2RS","PSME","W2RS050400022",170.6,20.9675,31.0022
"HJWS","W2RS","PSME","W2RS050400022",162.5,18.7489,27.5474
"HJWS","W2RS","PSME","W2RS050400022",165.6,19.5835,28.8411
"HJWS","W2RS","PSME","W2RS050400022",170.5,20.9394,30.9581
"HJWS","W2RS","PSME","W2RS050400022",161.7,18.5364,27.2192
"HJWS","W2RS","PSME","W2RS050500002",152.4,16.1552,23.5729
"HJWS","W2RS","PSME","W2RS050500019",160.9,18.3252,26.8933
"HJWS","W2RS","PSME","W2RS050500019",160.9,18.3252,26.8933
"HJWS","W2RS","PSME","W2RS050500028",157.5,17.4408,25.5341
"HJWS","W2RS","PSME","W2RS050500028",153.3,16.3785,23.9123
"HJWS","W2RS","PSME","W2RS050500028",154.0,16.5532,24.1783
"HJWS","W2RS","PSME","W2RS050500028",154.9,16.7792,24.5227
"HJWS","W2RS","PSME","W2RS050500028",153.3,16.3785,23.9123
"HJWS","W2RS","PSME","W2RS050700001",187.3,25.9256,38.8997
"HJWS","W2RS","PSME","W2RS050700001",179.9,23.6653,35.2696
"HJWS","W2RS","PSME","W2RS050700001",180.9,23.9649,35.7479
"HJWS","W2RS","PSME","W2RS050700001",183.7,24.8135,37.1075
"HJWS","W2RS","PSME","W2RS050700001",179.9,23.6653,35.2696
"HJWS","W2RS","PSME","W2RS050700023",165.2,19.4748,28.6722
"HJWS","W2RS","PSME","W2RS050700023",158.0,17.5695,25.7314
"HJWS","W2RS","PSME","W2RS050700023",160.0,18.0889,26.5295
"HJWS","W2RS","PSME","W2RS050700023",162.0,18.6159,27.342
"HJWS","W2RS","PSME","W2RS050700023",157.5,17.4408,25.5341
"HJWS","W2RS","PSME","W2RS060100025",151.1,15.8354,23.0878
"HJWS","W2RS","PSME","W2RS060200003",172.6,21.5342,31.8926
"HJWS","W2RS","PSME","W2RS060200003",169.5,20.659,30.5189
"HJWS","W2RS","PSME","W2RS060200003",170.4,20.9113,30.914
"HJWS","W2RS","PSME","W2RS060200003",167.7,20.1591,29.7376
"HJWS","W2RS","PSME","W2RS060200003",170.9,21.0521,31.1348
"HJWS","W2RS","PSME","W2RS060200031",152.1,16.0812,23.4605
"HJWS","W2RS","PSME","W2RS060200031",152.2,16.1058,23.4979
"HJWS","W2RS","PSME","W2RS060200031",153.4,16.4034,23.9502
"HJWS","W2RS","PSME","W2RS060200031",152.3,16.1305,23.5354
"HJWS","W2RS","PSME","W2RS060200031",153.3,16.3785,23.9123
"HJWS","W2RS","PSME","W2RS060300007",174.2,21.9928,32.6156
"HJWS","W2RS","PSME","W2RS060300007",166.5,19.8292,29.2233
"HJWS","W2RS","PSME","W2RS060300007",169.1,20.5474,30.3442
"HJWS","W2RS","PSME","W2RS060300007",163.7,19.0698,28.044
"HJWS","W2RS","PSME","W2RS060300007",171.6,21.2499,31.4455
"HJWS","W2RS","PSME","W2RS060400031",173.1,21.677,32.1175
"HJWS","W2RS","PSME","W2RS060400031",172.0,21.3634,31.6239
"HJWS","W2RS","PSME","W2RS060400047",167.5,20.1039,29.6515
"HJWS","W2RS","PSME","W2RS060400047",162.5,18.7489,27.5474
"HJWS","W2RS","PSME","W2RS060400047",164.5,19.2853,28.3781
"HJWS","W2RS","PSME","W2RS060400047",166.9,19.9389,29.3941
"HJWS","W2RS","PSME","W2RS060400047",161.1,18.3779,26.9746
"HJWS","W2RS","PSME","W2RS061000031",159.2,17.8802,26.2085
"HJWS","W2RS","PSME","W2RS061000031",157.7,17.4922,25.6129
"HJWS","W2RS","PSME","W2RS061000031",157.7,17.4922,25.6129
"HJWS","W2RS","PSME","W2RS061000031",158.0,17.5695,25.7314
"HJWS","W2RS","PSME","W2RS061000031",157.7,17.4922,25.6129
"HJWS","W2RS","PSME","W2RS070200031",151.0,15.811,23.0507
"HJWS","W2RS","PSME","W2RS070200031",150.2,15.6159,22.7554
"HJWS","W2RS","PSME","W2RS070200031",155.0,16.8044,24.5612
"HJWS","W2RS","PSME","W2RS070300017",154.3,16.6284,24.2928
"HJWS","W2RS","PSME","W2RS070300017",156.0,17.0576,24.9477
"HJWS","W2RS","PSME","W2RS070300017",154.6,16.7037,24.4076
"HJWS","W2RS","PSME","W2RS070300017",154.8,16.7541,24.4843
"HJWS","W2RS","PSME","W2RS070300017",155.6,16.9561,24.7927
"HJWS","W2RS","PSME","W2RS070400010",178.8,23.3379,34.7479
"HJWS","W2RS","PSME","W2RS070400010",179.8,23.6354,35.222
